   	-> LOADING ARTICLES... <- 20230209_151103
   	-> ARTICLES LOADED... <- 20230209_151252
   	-> SENDING ARTICLES TO SAGE X3 <- 20230209_151304
Checking connection to SAGE X3... 20230209_151304
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000185\Fiche déjà existante\\Transaction interrompue : 20230209_154951
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000186\Fiche déjà existante\\Transaction interrompue : 20230209_154951
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000187\Fiche déjà existante\\Transaction interrompue : 20230209_154951
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000188\Fiche déjà existante\\Transaction interrompue : 20230209_154951
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000189\Fiche déjà existante\\Transaction interrompue : 20230209_154952
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000190\Fiche déjà existante\\Transaction interrompue : 20230209_154952
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000191\Fiche déjà existante\\Transaction interrompue : 20230209_154952
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000192\Fiche déjà existante\\Transaction interrompue : 20230209_154952
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000193\Fiche déjà existante\\Transaction interrompue : 20230209_154953
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000194\Fiche déjà existante\\Transaction interrompue : 20230209_154953
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000195\Fiche déjà existante\\Transaction interrompue : 20230209_154953
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000196\Fiche déjà existante\\Transaction interrompue : 20230209_154953
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000197\Fiche déjà existante\\Transaction interrompue : 20230209_154954
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000198\Fiche déjà existante\\Transaction interrompue : 20230209_154954
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_154954
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000199\Fiche déjà existante\\Transaction interrompue : 20230209_154954
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000200\Fiche déjà existante\\Transaction interrompue : 20230209_154955
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000201\Fiche déjà existante\\Transaction interrompue : 20230209_154955
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000202\Fiche déjà existante\\Transaction interrompue : 20230209_154955
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000203\Fiche déjà existante\\Transaction interrompue : 20230209_154955
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_154956
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000204\Fiche déjà existante\\Transaction interrompue : 20230209_154956
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000205\Fiche déjà existante\\Transaction interrompue : 20230209_154956
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000206\Fiche déjà existante\\Transaction interrompue : 20230209_154956
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000698\Fiche déjà existante\\Transaction interrompue : 20230209_154956
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000699\Fiche déjà existante\\Transaction interrompue : 20230209_154957
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000700\Fiche déjà existante\\Transaction interrompue : 20230209_154957
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000701\Fiche déjà existante\\Transaction interrompue : 20230209_154957
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000702\Fiche déjà existante\\Transaction interrompue : 20230209_154958
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000703\Fiche déjà existante\\Transaction interrompue : 20230209_154958
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000704\Fiche déjà existante\\Transaction interrompue : 20230209_154958
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000705\Fiche déjà existante\\Transaction interrompue : 20230209_154958
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000706\Fiche déjà existante\\Transaction interrompue : 20230209_154959
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000707\Fiche déjà existante\\Transaction interrompue : 20230209_154959
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000708\Fiche déjà existante\\Transaction interrompue : 20230209_154959
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000709\Fiche déjà existante\\Transaction interrompue : 20230209_155000
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000710\Fiche déjà existante\\Transaction interrompue : 20230209_155000
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000711\Fiche déjà existante\\Transaction interrompue : 20230209_155000
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000712\Fiche déjà existante\\Transaction interrompue : 20230209_155000
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000713\Fiche déjà existante\\Transaction interrompue : 20230209_155001
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000714\Fiche déjà existante\\Transaction interrompue : 20230209_155001
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000715\Fiche déjà existante\\Transaction interrompue : 20230209_155001
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000716\Fiche déjà existante\\Transaction interrompue : 20230209_155002
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000717\Fiche déjà existante\\Transaction interrompue : 20230209_155002
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000718\Fiche déjà existante\\Transaction interrompue : 20230209_155002
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000719\Fiche déjà existante\\Transaction interrompue : 20230209_155003
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000720\Fiche déjà existante\\Transaction interrompue : 20230209_155003
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000721\Fiche déjà existante\\Transaction interrompue : 20230209_155003
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000722\Fiche déjà existante\\Transaction interrompue : 20230209_155003
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000723\Fiche déjà existante\\Transaction interrompue : 20230209_155004
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000724\Fiche déjà existante\\Transaction interrompue : 20230209_155004
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000725\Fiche déjà existante\\Transaction interrompue : 20230209_155004
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000726\Fiche déjà existante\\Transaction interrompue : 20230209_155005
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000727\Fiche déjà existante\\Transaction interrompue : 20230209_155005
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000728\Fiche déjà existante\\Transaction interrompue : 20230209_155005
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000729\Fiche déjà existante\\Transaction interrompue : 20230209_155005
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000730\Fiche déjà existante\\Transaction interrompue : 20230209_155006
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000731\Fiche déjà existante\\Transaction interrompue : 20230209_155006
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000732\Fiche déjà existante\\Transaction interrompue : 20230209_155006
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000733\Fiche déjà existante\\Transaction interrompue : 20230209_155007
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000734\Fiche déjà existante\\Transaction interrompue : 20230209_155007
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000735\Fiche déjà existante\\Transaction interrompue : 20230209_155007
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000736\Fiche déjà existante\\Transaction interrompue : 20230209_155007
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000737\Fiche déjà existante\\Transaction interrompue : 20230209_155008
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000738\Fiche déjà existante\\Transaction interrompue : 20230209_155008
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000739\Fiche déjà existante\\Transaction interrompue : 20230209_155008
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000740\Fiche déjà existante\\Transaction interrompue : 20230209_155009
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000741\Fiche déjà existante\\Transaction interrompue : 20230209_155009
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000742\Fiche déjà existante\\Transaction interrompue : 20230209_155009
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009101\Fiche déjà existante\\Transaction interrompue : 20230209_155009
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009102\Fiche déjà existante\\Transaction interrompue : 20230209_155010
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009103\Fiche déjà existante\\Transaction interrompue : 20230209_155010
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009104\Fiche déjà existante\\Transaction interrompue : 20230209_155010
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009105\Fiche déjà existante\\Transaction interrompue : 20230209_155010
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009106\Fiche déjà existante\\Transaction interrompue : 20230209_155011
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009107\Fiche déjà existante\\Transaction interrompue : 20230209_155011
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009108\Fiche déjà existante\\Transaction interrompue : 20230209_155011
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009109\Fiche déjà existante\\Transaction interrompue : 20230209_155012
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009110\Fiche déjà existante\\Transaction interrompue : 20230209_155012
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009112\Fiche déjà existante\\Transaction interrompue : 20230209_155012
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009113\Fiche déjà existante\\Transaction interrompue : 20230209_155013
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009114\Fiche déjà existante\\Transaction interrompue : 20230209_155013
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009115\Fiche déjà existante\\Transaction interrompue : 20230209_155013
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009116\Fiche déjà existante\\Transaction interrompue : 20230209_155013
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009117\Fiche déjà existante\\Transaction interrompue : 20230209_155014
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009118\Fiche déjà existante\\Transaction interrompue : 20230209_155014
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009119\Fiche déjà existante\\Transaction interrompue : 20230209_155014
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009120\Fiche déjà existante\\Transaction interrompue : 20230209_155015
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009121\Fiche déjà existante\\Transaction interrompue : 20230209_155015
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009122\Fiche déjà existante\\Transaction interrompue : 20230209_155015
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009123\Fiche déjà existante\\Transaction interrompue : 20230209_155015
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009124\Fiche déjà existante\\Transaction interrompue : 20230209_155016
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009125\Fiche déjà existante\\Transaction interrompue : 20230209_155016
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009126\Fiche déjà existante\\Transaction interrompue : 20230209_155016
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009127\Fiche déjà existante\\Transaction interrompue : 20230209_155017
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009128\Fiche déjà existante\\Transaction interrompue : 20230209_155017
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009129\Fiche déjà existante\\Transaction interrompue : 20230209_155017
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009130\Fiche déjà existante\\Transaction interrompue : 20230209_155017
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009131\Fiche déjà existante\\Transaction interrompue : 20230209_155018
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009132\Fiche déjà existante\\Transaction interrompue : 20230209_155018
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009133\Fiche déjà existante\\Transaction interrompue : 20230209_155018
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009134\Fiche déjà existante\\Transaction interrompue : 20230209_155019
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009135\Fiche déjà existante\\Transaction interrompue : 20230209_155019
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009136\Fiche déjà existante\\Transaction interrompue : 20230209_155019
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009137\Fiche déjà existante\\Transaction interrompue : 20230209_155020
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009138\Fiche déjà existante\\Transaction interrompue : 20230209_155020
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009139\Fiche déjà existante\\Transaction interrompue : 20230209_155020
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009140\Fiche déjà existante\\Transaction interrompue : 20230209_155021
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009141\Fiche déjà existante\\Transaction interrompue : 20230209_155021
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009142\Fiche déjà existante\\Transaction interrompue : 20230209_155022
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009143\Fiche déjà existante\\Transaction interrompue : 20230209_155022
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009144\Fiche déjà existante\\Transaction interrompue : 20230209_155022
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009145\Fiche déjà existante\\Transaction interrompue : 20230209_155023
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009820\Fiche déjà existante\\Transaction interrompue : 20230209_155023
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009821\Fiche déjà existante\\Transaction interrompue : 20230209_155023
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009822\Fiche déjà existante\\Transaction interrompue : 20230209_155024
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009823\Fiche déjà existante\\Transaction interrompue : 20230209_155024
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009824\Fiche déjà existante\\Transaction interrompue : 20230209_155025
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009825\Fiche déjà existante\\Transaction interrompue : 20230209_155025
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009826\Fiche déjà existante\\Transaction interrompue : 20230209_155025
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009827\Fiche déjà existante\\Transaction interrompue : 20230209_155026
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009828\Fiche déjà existante\\Transaction interrompue : 20230209_155026
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009829\Fiche déjà existante\\Transaction interrompue : 20230209_155027
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009830\Fiche déjà existante\\Transaction interrompue : 20230209_155027
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009831\Fiche déjà existante\\Transaction interrompue : 20230209_155027
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009832\Fiche déjà existante\\Transaction interrompue : 20230209_155028
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009833\Fiche déjà existante\\Transaction interrompue : 20230209_155028
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009834\Fiche déjà existante\\Transaction interrompue : 20230209_155028
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009835\Fiche déjà existante\\Transaction interrompue : 20230209_155029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009836\Fiche déjà existante\\Transaction interrompue : 20230209_155029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009837\Fiche déjà existante\\Transaction interrompue : 20230209_155029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009838\Fiche déjà existante\\Transaction interrompue : 20230209_155030
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009839\Fiche déjà existante\\Transaction interrompue : 20230209_155030
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009840\Fiche déjà existante\\Transaction interrompue : 20230209_155030
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009841\Fiche déjà existante\\Transaction interrompue : 20230209_155031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009842\Fiche déjà existante\\Transaction interrompue : 20230209_155031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009843\Fiche déjà existante\\Transaction interrompue : 20230209_155031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009844\Fiche déjà existante\\Transaction interrompue : 20230209_155032
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009845\Fiche déjà existante\\Transaction interrompue : 20230209_155032
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009846\Fiche déjà existante\\Transaction interrompue : 20230209_155032
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009847\Fiche déjà existante\\Transaction interrompue : 20230209_155033
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009848\Fiche déjà existante\\Transaction interrompue : 20230209_155033
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009849\Fiche déjà existante\\Transaction interrompue : 20230209_155033
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009850\Fiche déjà existante\\Transaction interrompue : 20230209_155034
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009851\Fiche déjà existante\\Transaction interrompue : 20230209_155034
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009852\Fiche déjà existante\\Transaction interrompue : 20230209_155034
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009853\Fiche déjà existante\\Transaction interrompue : 20230209_155035
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009854\Fiche déjà existante\\Transaction interrompue : 20230209_155035
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009855\Fiche déjà existante\\Transaction interrompue : 20230209_155035
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009856\Fiche déjà existante\\Transaction interrompue : 20230209_155036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009857\Fiche déjà existante\\Transaction interrompue : 20230209_155036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009858\Fiche déjà existante\\Transaction interrompue : 20230209_155036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009859\Fiche déjà existante\\Transaction interrompue : 20230209_155037
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009860\Fiche déjà existante\\Transaction interrompue : 20230209_155037
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009861\Fiche déjà existante\\Transaction interrompue : 20230209_155038
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009862\Fiche déjà existante\\Transaction interrompue : 20230209_155038
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009863\Fiche déjà existante\\Transaction interrompue : 20230209_155038
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009864\Fiche déjà existante\\Transaction interrompue : 20230209_155039
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009865\Fiche déjà existante\\Transaction interrompue : 20230209_155039
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_155039
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000207\Fiche déjà existante\\Transaction interrompue : 20230209_155039
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000208\Fiche déjà existante\\Transaction interrompue : 20230209_155040
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000209\Fiche déjà existante\\Transaction interrompue : 20230209_155040
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000210\Fiche déjà existante\\Transaction interrompue : 20230209_155040
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000211\Fiche déjà existante\\Transaction interrompue : 20230209_155041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000212\Fiche déjà existante\\Transaction interrompue : 20230209_155041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000213\Fiche déjà existante\\Transaction interrompue : 20230209_155041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000214\Fiche déjà existante\\Transaction interrompue : 20230209_155041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000215\Fiche déjà existante\\Transaction interrompue : 20230209_155042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000216\Fiche déjà existante\\Transaction interrompue : 20230209_155042
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_155042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000217\Fiche déjà existante\\Transaction interrompue : 20230209_155042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000218\Fiche déjà existante\\Transaction interrompue : 20230209_155043
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000219\Fiche déjà existante\\Transaction interrompue : 20230209_155043
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000220\Fiche déjà existante\\Transaction interrompue : 20230209_155043
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000221\Fiche déjà existante\\Transaction interrompue : 20230209_155044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000222\Fiche déjà existante\\Transaction interrompue : 20230209_155044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000223\Fiche déjà existante\\Transaction interrompue : 20230209_155044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000224\Fiche déjà existante\\Transaction interrompue : 20230209_155044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000225\Fiche déjà existante\\Transaction interrompue : 20230209_155045
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000226\Fiche déjà existante\\Transaction interrompue : 20230209_155045
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000227\Fiche déjà existante\\Transaction interrompue : 20230209_155045
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000228\Fiche déjà existante\\Transaction interrompue : 20230209_155046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000229\Fiche déjà existante\\Transaction interrompue : 20230209_155046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000230\Fiche déjà existante\\Transaction interrompue : 20230209_155046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000231\Fiche déjà existante\\Transaction interrompue : 20230209_155047
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000232\Fiche déjà existante\\Transaction interrompue : 20230209_155047
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_155047
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000233\Fiche déjà existante\\Transaction interrompue : 20230209_155047
Error X3 : Vérifiez les coefficients rattachés à cette unité ! : 20230209_155048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000234\Fiche déjà existante\\Transaction interrompue : 20230209_155048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000235\Fiche déjà existante\\Transaction interrompue : 20230209_155048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000236\Fiche déjà existante\\Transaction interrompue : 20230209_155048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000237\Fiche déjà existante\\Transaction interrompue : 20230209_155048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000238\Fiche déjà existante\\Transaction interrompue : 20230209_155049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000239\Fiche déjà existante\\Transaction interrompue : 20230209_155049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000240\Fiche déjà existante\\Transaction interrompue : 20230209_155049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000241\Fiche déjà existante\\Transaction interrompue : 20230209_155049
Error X3 : Vérifiez les coefficients rattachés à cette unité ! : 20230209_155050
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000242\Fiche déjà existante\\Transaction interrompue : 20230209_155050
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000243\Fiche déjà existante\\Transaction interrompue : 20230209_155050
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000244\Fiche déjà existante\\Transaction interrompue : 20230209_155050
Error X3 : Vérifiez les coefficients rattachés à cette unité ! : 20230209_155051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000245\Fiche déjà existante\\Transaction interrompue : 20230209_155051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000246\Fiche déjà existante\\Transaction interrompue : 20230209_155051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000247\Fiche déjà existante\\Transaction interrompue : 20230209_155051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000248\Fiche déjà existante\\Transaction interrompue : 20230209_155051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000249\Fiche déjà existante\\Transaction interrompue : 20230209_155052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000250\Fiche déjà existante\\Transaction interrompue : 20230209_155052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000251\Fiche déjà existante\\Transaction interrompue : 20230209_155052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000020\Fiche déjà existante\\Transaction interrompue : 20230209_155052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000021\Fiche déjà existante\\Transaction interrompue : 20230209_155053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000022\Fiche déjà existante\\Transaction interrompue : 20230209_155053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000023\Fiche déjà existante\\Transaction interrompue : 20230209_155053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000024\Fiche déjà existante\\Transaction interrompue : 20230209_155054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000025\Fiche déjà existante\\Transaction interrompue : 20230209_155054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000026\Fiche déjà existante\\Transaction interrompue : 20230209_155054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000027\Fiche déjà existante\\Transaction interrompue : 20230209_155054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000028\Fiche déjà existante\\Transaction interrompue : 20230209_155055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000029\Fiche déjà existante\\Transaction interrompue : 20230209_155055
